sample	chromosome	start	stop	mean	count
W34-1-1	19	6830359	19963015	-0.222	6610
W34-1-1	19	90911	6827110	-0.305	2336
W34-1-1	20	1557191	1561000	-1.944	23
W34-1-1	20	1561581	1585109	-0.568	40
W34-1-1	20	1590258	1593894	1.052	5
W34-1-1	20	1597947	5144317	-0.339	2673
W34-1-1	20	17187917	53193189	-0.305	22582
W34-1-1	20	5145566	6668823	-0.258	1166
W34-1-1	20	53193890	54805061	-0.265	1370
W34-1-1	20	54806304	60711217	-0.348	4943
W34-1-1	20	60712095	62956154	-0.452	921
W34-1-1	20	61306	1552504	-0.323	1220
W34-1-1	20	6669423	6670085	-2.326	3
W34-1-1	20	6670757	17187908	-0.255	8703
W34-1-1	21	32220237	43087772	-0.268	8618
W34-1-1	21	43090958	47809782	-0.364	2979
W34-1-1	21	47815039	48096958	-0.25	231
W34-1-1	22	17247074	18055605	-0.317	589
W34-1-1	22	18058749	18068785	0.581	7
W34-1-1	22	18072649	19569002	-0.272	931
W34-1-1	22	19571665	19572770	-4.234	2
W34-1-1	22	19573173	21115672	-0.336	799
W34-1-1	22	21115753	21115834	-1.696	3
W34-1-1	22	21115859	28650929	-0.267	6055
W34-1-1	22	28653899	28654162	-2.9	2
W34-1-1	22	28655012	35920134	-0.249	5300
W34-1-1	22	35923105	35926387	-1.581	5
W34-1-1	22	35926408	36545675	-0.218	380
W34-1-1	22	36545826	40123771	-0.349	2106
W34-1-1	22	40124946	42950492	-0.242	1608
W34-1-1	22	42955432	51234456	-0.321	6389
W34-1-1	23	119805	91801833	-0.519	49798
W34-1-1	23	91805110	91863480	-2.018	20
W34-1-1	23	91864059	155182355	-0.529	37453
W34-1-1	24	2650439	6110499	0.254	1179
W34-1-1	24	28741869	28799936	0.34	25
W34-1-1	24	59017751	59020633	-0.5	28
W34-1-1	24	6112555	28741070	0.521	8210
W34-1-1	25	16311	16519	-1.726	5
W35-1-1	1	109394125	114914188	-0.249	3917
W35-1-1	1	114917140	114923103	-2.905	2
W35-1-1	1	114923636	118214719	-0.252	2240
W35-1-1	1	118221142	148661635	-0.203	2959
W35-1-1	1	148661876	149312800	0.224	193
W35-1-1	1	149336637	152555528	-0.202	1570
W35-1-1	1	152555707	152586118	0.338	30
W35-1-1	1	152761924	152768701	0.472	37
W35-1-1	1	153135459	158115757	-0.261	2811
W35-1-1	1	197476427	199415212	-0.202	1296
W35-1-1	1	199418434	206873464	-0.304	4843
W35-1-1	1	206873734	248709617	-0.244	30244
W35-1-1	1	235671	901112	-0.212	63
W35-1-1	1	248709671	249224389	-0.385	193
W35-1-1	1	32457059	65983350	-0.244	21429
W35-1-1	1	4820039	32456015	-0.278	16363
W35-1-1	1	65986580	72763371	-0.201	4639
W35-1-1	1	72768419	72811149	0.733	48
W35-1-1	1	904039	4819803	-0.358	1808
W35-1-1	2	106883332	106885358	-3.206	7
W35-1-1	2	106887255	137729014	-0.221	18840
W35-1-1	2	12785	3736539	-0.273	2676
W35-1-1	2	200231047	203896898	-0.225	2049
W35-1-1	2	203899801	203902047	-2.937	3
W35-1-1	2	216988096	220982276	-0.281	2566
W35-1-1	2	230115339	243089457	-0.3	8188
W35-1-1	2	5198743	5266939	-0.78	68
W35-1-1	2	5268415	106883230	-0.206	64678
W35-1-1	3	105305400	105305942	-5.75	2
W35-1-1	3	105313738	165983058	-0.77	38078
W35-1-1	3	15532856	16784902	-0.238	914
W35-1-1	3	166992107	167668859	-0.724	375
W35-1-1	3	167677468	193477554	-0.201	17168
W35-1-1	3	193477888	197636375	-0.305	2225
W35-1-1	3	36304074	75549947	-0.242	26867
W35-1-1	3	60346	8764300	-0.22	7924
W35-1-1	3	8764458	15529543	-0.292	4923
W35-1-1	3	99207720	99325824	-0.314	65
W35-1-1	3	99326501	105305019	-0.742	3626
W35-1-1	4	10181067	10209251	-0.243	54
W35-1-1	4	10256212	58381197	-0.206	30551
W35-1-1	4	115179429	115182176	-2.005	12
W35-1-1	4	12282	10180622	-0.322	6008
W35-1-1	4	172987929	172989534	-1.761	13
W35-1-1	4	172995980	191027924	-0.213	12441
W35-1-1	4	69206889	69374956	-0.398	46
W35-1-1	4	69375161	69485980	-1.496	65
W35-1-1	5	11552229	17697391	-0.332	4100
W35-1-1	5	131025321	180790321	-0.424	33204
W35-1-1	5	15533	3269938	-0.484	2387
W35-1-1	5	17697602	30682209	-0.275	7891
W35-1-1	5	30682345	51889716	-0.332	11133
W35-1-1	5	3269986	8123609	-0.366	4318
W35-1-1	5	51889893	131024562	-0.373	49640
W35-1-1	5	8125556	8126151	-3.554	2
W35-1-1	5	8129527	11550413	-0.38	3060
W35-1-1	6	103737977	103762062	-1.216	47
W35-1-1	6	148370062	149372738	-0.265	786
W35-1-1	6	149377162	166528913	-0.21	12579
W35-1-1	6	149662	44685797	-0.238	31587
W35-1-1	6	166529915	171051006	-0.302	3100
W35-1-1	6	74592225	74601411	-2.255	10
W35-1-1	8	123575241	124081771	-0.298	375
W35-1-1	8	124086827	142068805	-0.217	13907
W35-1-1	8	142070733	146298156	-0.352	1805
W35-1-1	8	31255	4097519	-0.26	4205
W35-1-1	8	4098594	4600169	-0.586	799
W35-1-1	8	4600183	30906102	-0.233	21959
W35-1-1	9	101811551	109640015	-0.292	5585
W35-1-1	9	109640836	129248962	-0.347	14911
W35-1-1	9	129251792	140988564	-0.438	6497
W35-1-1	9	140991284	141091395	-0.206	75
W35-1-1	9	20764176	22492890	-0.54	1313
W35-1-1	9	217397	9731934	-0.679	9516
W35-1-1	9	22501914	22502700	-3.561	2
W35-1-1	9	22509341	22717305	-0.591	161
W35-1-1	9	22720843	22721048	-1.794	3
W35-1-1	9	22724130	23363116	-0.572	435
W35-1-1	9	23363934	23372400	-1.794	6
W35-1-1	9	23373485	25326544	-0.544	1466
W35-1-1	9	25326900	25556535	-0.652	155
W35-1-1	9	25557015	32161238	-0.268	5063
W35-1-1	9	32161381	38534094	-0.349	4122
W35-1-1	9	37747	217112	-0.353	47
W35-1-1	9	38534233	43583464	-0.245	466
W35-1-1	9	43602727	43780910	-1.275	30
W35-1-1	9	43790347	101811511	-0.33	22869
W35-1-1	9	9735987	9869714	-1.24	180
W35-1-1	9	9869716	20763840	-0.644	9398
W35-1-1	10	120251996	135229142	-0.376	11385
W35-1-1	10	135229720	135229869	-3.406	2
W35-1-1	10	135231994	135506705	-0.343	162
W35-1-1	10	24377675	24377921	1.375	9
W35-1-1	10	42433540	69893564	-0.223	17790
W35-1-1	10	69894221	73884695	-0.35	3006
W35-1-1	10	72760	1281083	-0.219	731
W35-1-1	10	73887234	120251528	-0.296	31286
W35-1-1	11	198510	3886761	-0.325	1632
W35-1-1	11	31741882	36565141	-0.232	3871
W35-1-1	11	44238178	48128270	-0.275	2252
W35-1-1	11	6177373	20270255	-0.229	10736
W35-1-1	11	80628747	82939897	-0.707	1810
W35-1-1	11	83121207	89410463	-0.676	4343
W35-1-1	11	89832844	90922778	-0.664	796
W35-1-1	11	91080353	93526265	-0.704	1795
W35-1-1	11	98950191	99343279	-0.669	312
W35-1-1	12	102274402	132511001	-0.252	21438
W35-1-1	12	132513552	133778190	-0.677	410
W35-1-1	12	150443	7377087	-0.216	5247
W35-1-1	12	39439630	70872675	-0.733	19856
W35-1-1	12	70876315	70876487	-4.048	3
W35-1-1	12	70877751	102272659	-0.719	20563
W35-1-1	12	9633871	9734970	0.569	28
W35-1-1	13	110367557	115108398	-0.308	2979
W35-1-1	13	19026950	23629188	-0.212	3015
W35-1-1	13	23629211	23633132	-1.347	8
W35-1-1	13	23633149	23633516	-3.143	6
W35-1-1	13	23638196	53782257	-0.202	21522
W35-1-1	13	92825416	93111866	-0.302	224
W35-1-1	13	93112079	110362954	-0.208	13240
W35-1-1	14	106044371	107100575	-0.239	469
W35-1-1	14	107100597	107100610	-3.643	2
W35-1-1	14	107102236	107285437	-0.363	151
W35-1-1	14	49651303	68832814	-0.261	12606
W35-1-1	14	68832967	74006708	-0.31	3566
W35-1-1	14	74006852	74020980	-1.706	7
W35-1-1	14	74029901	79034217	-0.323	3378
W35-1-1	14	79034498	89416337	-0.237	7036
W35-1-1	14	89416895	106029638	-0.331	10825
W35-1-1	15	20016329	102469041	-0.223	53596
W35-1-1	16	32588902	32588910	-2.513	5
W35-1-1	16	32609275	34212701	-0.301	252
W35-1-1	16	34214872	78530457	-0.753	22164
W35-1-1	16	60778	32588623	-0.26	20833
W35-1-1	16	78530885	90112226	-0.811	10810
W35-1-1	16	90115618	90287536	-0.629	46
W35-1-1	17	2886077	49928637	-0.26	25842
W35-1-1	17	527	707174	-0.339	368
W35-1-1	17	53287996	70288978	-0.242	10824
W35-1-1	17	70289126	81049726	-0.346	6150
W35-1-1	17	713133	714173	-3.895	3
W35-1-1	17	716460	2885808	-0.335	1124
W35-1-1	18	11543	15402409	0.349	10770
W35-1-1	18	38260421	38260888	1.031	13
W35-1-1	18	38265305	38265390	0.54	6
W35-1-1	18	38268024	47965828	-0.228	6750
W35-1-1	18	57656400	58872316	0.208	876
W35-1-1	18	70948192	70948284	-3.198	3
W35-1-1	18	77821249	78015057	-0.826	115
W35-1-1	19	15475608	16172739	-0.734	496
W35-1-1	19	17325251	17325862	-2.6	2
W35-1-1	19	19796424	59016597	-0.304	21490
W35-1-1	19	59017435	59097855	-0.557	30
W35-1-1	19	90911	2461271	-0.207	588
W35-1-1	20	12443787	12890043	0.323	411
W35-1-1	20	1561581	1593894	-0.395	45
W35-1-1	20	1597947	5153222	0.269	2680
W35-1-1	20	18050076	20419727	-0.263	2019
W35-1-1	20	20422273	21856334	0.356	897
W35-1-1	20	21858552	21867301	-2.369	4
W35-1-1	20	21875728	24393190	0.329	2074
W35-1-1	20	24393384	24712082	-0.296	245
W35-1-1	20	24713823	26288535	0.275	815
W35-1-1	20	26289922	60176942	-0.288	21754
W35-1-1	20	5153745	11733443	0.373	5321
W35-1-1	20	60177423	62956154	-0.422	1278
W35-1-1	20	61306	1561000	0.283	1243
W35-1-1	21	43268216	43487385	-0.665	190
W35-1-1	21	43488016	43734984	-0.308	211
W35-1-1	21	43735927	44079345	-0.615	305
W35-1-1	21	44080388	48096958	-0.273	2400
W35-1-1	22	16052529	35923105	-0.26	13950
W35-1-1	22	35923192	35923561	-3.465	3
W35-1-1	22	35926387	39290921	-0.322	2055
W35-1-1	22	39295256	39296905	-4	3
W35-1-1	22	39299115	51234456	-0.3	8426
W35-1-1	23	119805	2665210	-0.399	485
W35-1-1	23	155011229	155182355	-0.342	9
W35-1-1	24	19571481	21025063	-1.46	690
W35-1-1	24	21028958	28558069	-1.212	2309
W35-1-1	24	2650439	6101426	-0.678	1176
W35-1-1	24	28572577	28799936	-0.795	144
W35-1-1	24	58967865	59032809	-0.224	274
W35-1-1	24	6107902	19570633	-1.129	5089
W36-1-1	1	72768917	72811149	-1.618	46
W36-1-1	2	12785	146862085	-0.293	93235
W36-1-1	2	146864405	146866935	-2.097	24
W36-1-1	2	146877806	243089457	-0.287	60455
W36-1-1	5	15533	180790321	-0.274	115729
W36-1-1	8	123509767	146298156	-0.278	16153
W36-1-1	8	15403061	15413448	-3.426	9
W36-1-1	8	15423270	30618348	-0.267	12054
W36-1-1	8	30622057	123508977	-0.23	55336
W36-1-1	8	31255	4166426	-0.285	4357
W36-1-1	8	4166491	4166674	-5.777	2
W36-1-1	8	4166691	15401178	-0.276	10390
W36-1-1	10	72760	135506705	-0.251	93629
W36-1-1	11	114723930	134944770	-0.261	15407
W36-1-1	11	198510	3872463	-0.305	1624
W36-1-1	11	3875411	114722839	-0.21	72560
W36-1-1	12	150443	133778190	-0.285	87339
W36-1-1	13	19026950	34987567	-0.254	11858
W36-1-1	13	34988301	93359632	-0.218	38016
W36-1-1	13	93359767	115108398	-0.271	16049
W36-1-1	14	107100597	107100610	-6.699	2
W36-1-1	14	107102236	107285437	-0.358	151
W36-1-1	14	44667334	44667765	-3.923	4
W36-1-1	14	68452058	107100575	-0.348	25511
W36-1-1	15	20581452	20581456	-0.885	5
W36-1-1	15	20581563	22673400	0.3	447
W36-1-1	15	22681077	34727190	-0.265	7644
W36-1-1	15	34727623	34813120	-2.296	64
W36-1-1	15	34814361	102469041	-0.263	45321
W36-1-1	16	60778	90287536	-0.271	54108
W36-1-1	17	527	53626646	-0.288	29918
W36-1-1	17	53626665	53627241	-6.869	2
W36-1-1	17	53627485	62528665	-0.263	5180
W36-1-1	17	62531492	62538687	-3.994	4
W36-1-1	17	62540690	81049726	-0.316	11504
W36-1-1	18	11543	78015057	-0.294	52100
W36-1-1	19	19957670	19961227	-5.367	3
W36-1-1	19	19962252	59097855	-0.276	21420
W36-1-1	19	90911	19955284	-0.366	8939
W36-1-1	20	21858552	21867301	-4.531	4
W36-1-1	20	21875728	62956154	-0.299	26166
W36-1-1	20	61306	21856334	-0.28	17479
W36-1-1	22	16052529	51234456	-0.339	24435
W36-1-1	23	119805	155182355	-0.464	87255
W36-1-1	24	2650439	6063043	0.272	1150
W36-1-1	24	58969385	59004125	-0.321	78
W36-1-1	24	59017751	59020070	-0.578	17
W36-1-1	24	6063147	28799678	0.567	8260
W36-1-1	25	11474	13650	0.384	78
W36-1-1	25	16172	16189	-1.367	4
W36-1-1	25	195	204	4.167	2
W36-1-1	25	235	667	0.888	11
W37-1-1	1	106019206	106022376	-1.876	17
W37-1-1	1	10638069	12367068	-0.344	938
W37-1-1	1	109527613	152552820	-0.216	10778
W37-1-1	1	12367188	14782958	-0.233	1196
W37-1-1	1	14783640	16931527	-0.322	1371
W37-1-1	1	152553027	152586541	-1.484	37
W37-1-1	1	152586577	152759678	-0.208	183
W37-1-1	1	152762904	152767964	0.556	16
W37-1-1	1	153135459	158075848	-0.282	2781
W37-1-1	1	158868502	158869760	-2.245	2
W37-1-1	1	158874819	161523881	-0.231	1704
W37-1-1	1	161523983	161638481	-0.657	63
W37-1-1	1	161638514	183898790	-0.203	16176
W37-1-1	1	17011451	17012742	-0.574	12
W37-1-1	1	17190005	17228707	-0.463	17
W37-1-1	1	17235685	17257318	-0.817	23
W37-1-1	1	17257486	21124290	-0.301	2837
W37-1-1	1	185190648	185192078	-3.619	2
W37-1-1	1	199878514	203936784	-0.266	2779
W37-1-1	1	203937859	205691102	-0.343	1357
W37-1-1	1	205697348	211873190	-0.238	4282
W37-1-1	1	21480709	31313752	-0.286	5434
W37-1-1	1	218008788	218031052	-0.859	27
W37-1-1	1	223204628	229811170	-0.254	4119
W37-1-1	1	229816857	229820197	-3.443	3
W37-1-1	1	229820431	237989980	-0.24	6331
W37-1-1	1	237990152	240638785	-0.302	2229
W37-1-1	1	240639049	241634281	-0.419	786
W37-1-1	1	241634520	243653459	-0.219	1453
W37-1-1	1	243979221	249224389	-0.223	3402
W37-1-1	1	31314549	49248984	-0.253	10461
W37-1-1	1	53503759	55566605	-0.3	1474
W37-1-1	1	6590133	8394796	-0.282	1171
W37-1-1	1	72768937	72811149	-1.844	45
W37-1-1	1	8991141	10249963	-0.333	635
W37-1-1	1	901112	6589159	-0.412	3089
W37-1-1	2	11450544	12254062	-0.27	611
W37-1-1	2	115083030	115083213	-3.326	2
W37-1-1	2	120928070	122155968	-0.315	836
W37-1-1	2	122479140	122479610	-1.877	4
W37-1-1	2	122482142	123291022	-0.228	549
W37-1-1	2	123293689	123297991	-2.699	3
W37-1-1	2	123382031	123387365	0.338	9
W37-1-1	2	123387679	123475750	-0.201	66
W37-1-1	2	123476419	123482242	-2.067	11
W37-1-1	2	127106242	127372889	-0.204	170
W37-1-1	2	127375991	129638078	-0.28	1434
W37-1-1	2	12785	4130779	-0.276	3025
W37-1-1	2	129638479	129640298	-0.898	14
W37-1-1	2	129640316	129656980	-0.26	16
W37-1-1	2	136464818	136465143	-2.785	3
W37-1-1	2	136465856	137728780	-0.202	927
W37-1-1	2	146864405	146866935	-2.057	24
W37-1-1	2	197585919	197585989	-2.279	2
W37-1-1	2	198138602	198139103	-2.097	3
W37-1-1	2	211173237	211173517	-2.839	2
W37-1-1	2	216839442	216839840	-2.233	3
W37-1-1	2	217035200	220971641	-0.254	2527
W37-1-1	2	221756629	221756861	-2.925	2
W37-1-1	2	22912502	22913075	-3.105	3
W37-1-1	2	22920587	23696829	-0.209	611
W37-1-1	2	231688745	239923515	-0.266	5417
W37-1-1	2	23698667	23958164	-0.394	203
W37-1-1	2	239923568	242775797	-0.356	1643
W37-1-1	2	24587347	24588256	-1.289	3
W37-1-1	2	24993834	27876739	-0.264	1396
W37-1-1	2	28372900	31677340	-0.247	2534
W37-1-1	2	35975974	35987948	-1.468	9
W37-1-1	2	4277222	4335446	-0.327	61
W37-1-1	2	4338063	4338128	-2.339	2
W37-1-1	2	4338548	8293608	-0.204	3381
W37-1-1	2	50556445	50556671	-2.832	2
W37-1-1	2	50837494	50837708	-2.119	2
W37-1-1	2	52781327	52781543	1.053	8
W37-1-1	2	77974046	77996522	0.396	46
W37-1-1	2	8293964	8294778	-2.425	2
W37-1-1	2	8295280	9892585	-0.226	1131
W37-1-1	2	9893015	11333208	-0.339	1086
W37-1-1	3	10169419	11132833	-0.322	837
W37-1-1	3	117736877	139672021	-0.204	13428
W37-1-1	3	12805934	14963337	-0.334	1576
W37-1-1	3	139674001	139674502	-3.425	2
W37-1-1	3	139674887	141137763	-0.223	1129
W37-1-1	3	141350903	141807137	-0.259	280
W37-1-1	3	14964200	15561712	-0.245	366
W37-1-1	3	182134514	187936974	-0.222	3885
W37-1-1	3	192877963	192882904	-1.511	19
W37-1-1	3	192886436	197896119	-0.212	2780
W37-1-1	3	41615767	55853269	-0.227	7995
W37-1-1	3	8211918	10168892	-0.232	1398
W37-1-1	4	10214160	10231250	-1.915	28
W37-1-1	4	10231499	10281824	-0.265	77
W37-1-1	4	13963115	13963188	-2.832	2
W37-1-1	4	177927356	181552074	-0.29	2675
W37-1-1	4	181553632	181553778	-2.663	3
W37-1-1	4	181555117	189432461	-0.356	5781
W37-1-1	4	1879003	3264277	-0.282	641
W37-1-1	4	189449370	191027924	-0.327	998
W37-1-1	4	19907499	19907568	-3.957	2
W37-1-1	4	3265381	3265710	-1.761	3
W37-1-1	4	3266246	4011469	-0.377	346
W37-1-1	4	4014602	5798256	-0.242	1472
W37-1-1	4	452085	1871545	-0.416	510
W37-1-1	4	51519	451546	-0.211	191
W37-1-1	4	5800167	6933598	-0.355	867
W37-1-1	4	7004007	7771443	-0.378	690
W37-1-1	4	7931682	8568912	-0.364	403
W37-1-1	4	8570760	8570776	-1.727	2
W37-1-1	4	8573356	9381818	-0.373	97
W37-1-1	4	9626414	9632449	-2.481	3
W37-1-1	4	9633260	10210390	-0.308	523
W37-1-1	5	112712	742657	-0.393	299
W37-1-1	5	12815781	12892133	0.428	25
W37-1-1	5	131217651	133541795	-0.26	1598
W37-1-1	5	133542121	135284065	-0.206	1098
W37-1-1	5	13447771	17764882	-0.202	3075
W37-1-1	5	135286233	135286437	-1.865	2
W37-1-1	5	138688172	139479159	-0.29	332
W37-1-1	5	140353174	140510198	-0.268	67
W37-1-1	5	140517431	140517557	-1.749	3
W37-1-1	5	140519095	140597817	-0.202	42
W37-1-1	5	140600510	140601199	-1.663	4
W37-1-1	5	140602119	142107459	-0.27	1004
W37-1-1	5	15533	41880	0.221	17
W37-1-1	5	167402866	168861231	-0.23	1249
W37-1-1	5	168863432	168864011	-2.409	3
W37-1-1	5	168865301	177198450	-0.245	5751
W37-1-1	5	177222290	179348503	-0.341	1263
W37-1-1	5	179350140	180790321	-0.277	817
W37-1-1	5	21451201	21452439	-2.3	5
W37-1-1	5	3269986	11131114	-0.222	7002
W37-1-1	5	46794	107108	-0.24	29
W37-1-1	5	742690	744863	-1.743	4
W37-1-1	5	761017	3269938	-0.318	2038
W37-1-1	6	103487471	103490526	-3.024	2
W37-1-1	6	103737977	103762062	-1.5	47
W37-1-1	6	103765471	134873987	-0.28	19972
W37-1-1	6	134876142	134881014	-2.613	3
W37-1-1	6	134882039	143414796	-0.272	5483
W37-1-1	6	143421111	145758740	-0.342	1674
W37-1-1	6	145759193	147681024	-0.222	1164
W37-1-1	6	147684318	148761603	-0.342	829
W37-1-1	6	148764453	148765053	-2.722	2
W37-1-1	6	148767836	149372738	-0.358	506
W37-1-1	6	149377162	150220675	-0.264	490
W37-1-1	6	149662	8508114	-0.383	7102
W37-1-1	6	150224440	152000363	-0.38	1329
W37-1-1	6	152004690	155243062	-0.279	2473
W37-1-1	6	155244408	155490051	-0.484	157
W37-1-1	6	155493291	155493312	-2.695	2
W37-1-1	6	155494724	155555924	-0.464	51
W37-1-1	6	155556390	164945839	-0.337	6845
W37-1-1	6	164948158	164948302	-2.6	2
W37-1-1	6	164950919	166157189	-0.332	917
W37-1-1	6	166157760	171051006	-0.432	3413
W37-1-1	6	28393786	33033022	-0.412	2348
W37-1-1	6	33036549	33036999	-2.245	2
W37-1-1	6	33039625	33408542	-0.48	134
W37-1-1	6	33408585	33456107	-0.238	63
W37-1-1	6	33459382	34226020	-0.494	523
W37-1-1	6	34227361	37409638	-0.373	1887
W37-1-1	6	37415076	37813283	-0.51	299
W37-1-1	6	37814819	38076249	-0.234	143
W37-1-1	6	38077912	38167294	-0.548	64
W37-1-1	6	38168589	39187168	-0.308	804
W37-1-1	6	39188691	39205017	-0.796	18
W37-1-1	6	39212292	40232556	-0.348	729
W37-1-1	6	40233506	44685797	-0.397	2918
W37-1-1	6	44686269	67681831	-0.281	12422
W37-1-1	6	67683808	67684532	-2.224	7
W37-1-1	6	67688083	74994627	-0.273	4838
W37-1-1	6	74997392	74997420	-2.485	2
W37-1-1	6	74997693	75593241	-0.233	432
W37-1-1	6	75610213	75610368	0.737	6
W37-1-1	6	75619881	77449570	-0.27	1135
W37-1-1	6	77452270	77452804	0.517	9
W37-1-1	6	77489069	77489792	-4.204	2
W37-1-1	6	77490961	78987486	-0.26	996
W37-1-1	6	79011284	79012175	0.67	8
W37-1-1	6	79025618	79025997	0.594	4
W37-1-1	6	79027298	103485033	-0.281	15644
W37-1-1	6	8508405	28391465	-0.325	14553
W37-1-1	7	102054986	103195080	-0.206	470
W37-1-1	7	103195284	107685940	-0.28	3027
W37-1-1	7	107686458	125989292	-0.205	11397
W37-1-1	7	125989429	126044975	-0.308	51
W37-1-1	7	126045483	126046877	-1.57	13
W37-1-1	7	126046878	142474939	-0.286	10649
W37-1-1	7	128206	181104	-0.763	36
W37-1-1	7	142476037	142486046	-1.981	31
W37-1-1	7	142486116	143226900	-0.282	490
W37-1-1	7	143227097	143253360	0.384	11
W37-1-1	7	143448380	143524325	0.275	35
W37-1-1	7	143530970	144375475	-0.23	549
W37-1-1	7	144378851	144378912	-2.869	2
W37-1-1	7	144379358	147280000	-0.246	1936
W37-1-1	7	147280197	147280658	-1.863	6
W37-1-1	7	147281034	150565329	-0.314	2036
W37-1-1	7	150565958	151887950	-0.382	790
W37-1-1	7	152126905	152621976	-0.38	223
W37-1-1	7	152624870	152624884	-3.019	2
W37-1-1	7	152626132	155182751	-0.344	2105
W37-1-1	7	155182788	155360511	-0.575	136
W37-1-1	7	155371568	157210221	-0.351	1226
W37-1-1	7	157213303	158117246	-0.499	581
W37-1-1	7	158117547	158132166	0.658	6
W37-1-1	7	158136164	159022349	-0.364	572
W37-1-1	7	181654	878767	-0.457	81
W37-1-1	7	2714335	3212535	-0.421	377
W37-1-1	7	3216132	3395327	-0.295	168
W37-1-1	7	3407144	3408347	-0.416	6
W37-1-1	7	3414898	3415111	0.376	8
W37-1-1	7	3415446	3580121	-0.288	156
W37-1-1	7	3580862	3581568	0.628	4
W37-1-1	7	3584595	4071161	-0.327	426
W37-1-1	7	4071332	6901721	-0.434	1489
W37-1-1	7	43259	127976	-0.346	87
W37-1-1	7	54667744	57950932	-0.349	1942
W37-1-1	7	57960636	57974725	-3.694	2
W37-1-1	7	57986592	70420439	-0.31	4379
W37-1-1	7	6914464	54667620	-0.267	36158
W37-1-1	7	70420990	70426142	-3.427	3
W37-1-1	7	70428243	76275627	-0.357	2276
W37-1-1	7	76277145	97500130	-0.213	14033
W37-1-1	7	882660	885096	-1.513	4
W37-1-1	7	889829	2713683	-0.521	725
W37-1-1	7	97500309	102053414	-0.391	1997
W37-1-1	8	110660202	110660658	-3.676	2
W37-1-1	8	114124833	114124884	-3.238	2
W37-1-1	8	115986833	115986903	-2.934	2
W37-1-1	8	115999352	116009055	-0.632	6
W37-1-1	8	116012940	116020063	0.2	6
W37-1-1	8	116027062	116047700	-0.573	17
W37-1-1	8	116420327	116420723	-3.239	2
W37-1-1	8	11987727	12001978	-2.153	7
W37-1-1	8	12002717	13107650	-0.214	693
W37-1-1	8	138834664	142157523	-0.253	2619
W37-1-1	8	142159345	146105147	-0.397	1625
W37-1-1	8	16206955	16207124	-1.896	8
W37-1-1	8	31255	3748529	-0.265	3565
W37-1-1	8	3750935	3751130	-3.643	2
W37-1-1	8	3751801	7335010	-0.225	4690
W37-1-1	8	39256062	39386966	0.476	54
W37-1-1	8	7335074	7776631	-0.6	93
W37-1-1	8	7776993	11949552	-0.267	3443
W37-1-1	9	10523383	10524042	-1.885	3
W37-1-1	9	10524292	11085782	-0.235	511
W37-1-1	9	11086183	11098891	0.35	15
W37-1-1	9	11100680	11471955	-0.257	291
W37-1-1	9	112296403	112296754	-2.717	2
W37-1-1	9	112301960	113024442	-0.244	667
W37-1-1	9	113024790	113028170	-3.031	3
W37-1-1	9	113032431	124238924	-0.201	8806
W37-1-1	9	11474335	11474349	-2.034	2
W37-1-1	9	11474608	12517596	-0.224	823
W37-1-1	9	124239822	130175096	-0.249	3808
W37-1-1	9	12520329	12520709	-2.725	2
W37-1-1	9	12521257	13512359	-0.239	736
W37-1-1	9	130175097	135775027	-0.322	3220
W37-1-1	9	13518433	19760800	-0.296	5570
W37-1-1	9	135775056	135796782	-0.248	71
W37-1-1	9	135813001	135864859	-0.247	44
W37-1-1	9	135864992	140446806	-0.413	2215
W37-1-1	9	140568975	141011511	-0.343	292
W37-1-1	9	19761242	21288774	-0.204	1246
W37-1-1	9	21289320	21293734	0.46	15
W37-1-1	9	22653185	22653272	0.797	4
W37-1-1	9	22657615	22821339	-0.236	118
W37-1-1	9	22821906	22822673	-1.984	3
W37-1-1	9	22934249	22935156	-1.12	5
W37-1-1	9	22936008	23361805	-0.233	290
W37-1-1	9	23363116	23373485	-2.501	8
W37-1-1	9	25679024	25679203	-2.97	2
W37-1-1	9	25681523	32160388	-0.212	4961
W37-1-1	9	32161238	39011603	-0.372	4365
W37-1-1	9	37747	9168216	-0.306	9054
W37-1-1	9	41604175	42024173	-0.416	36
W37-1-1	9	89638144	101811551	-0.236	8480
W37-1-1	9	9172297	10523296	-0.228	1336
W37-1-1	10	106714977	107673282	-0.201	689
W37-1-1	10	107674647	107680192	0.3	18
W37-1-1	10	107680866	111009308	-0.21	2597
W37-1-1	10	111010159	111010333	-2.411	3
W37-1-1	10	111012936	116463612	-0.247	3912
W37-1-1	10	116463982	116464109	-2.779	2
W37-1-1	10	117383454	118355059	-0.256	756
W37-1-1	10	118355530	118467648	-0.487	92
W37-1-1	10	118469778	119758948	-0.26	969
W37-1-1	10	119828177	119828342	-2.933	2
W37-1-1	10	119828715	120506339	-0.224	484
W37-1-1	10	120507141	122509575	-0.271	1475
W37-1-1	10	122509998	122510759	-1.732	4
